Citizen_ID,Income_Tier,Scheme_Eligibility,Scheme_Amount,Last_Claim_Date,Region_Code,Account_Status,Aadhaar_Linked,Claim_Count
159547663331,Medium,Food,1000,12-05-2023,RJ-18,Active,TRUE,3
152539451580,Medium,Health,5000,27-03-2024,AP-20,Active,TRUE,2
945343079716,Medium,Health,5000,18-07-2025,WB-06,Active,TRUE,1
303926145417,Medium,Food,1000,18-08-2025,WB-13,Active,TRUE,2
981109457060,Medium,Health,5000,18-05-2025,UP-01,Active,TRUE,0
265167115952,Medium,Health,5000,23-10-2023,GJ-01,Active,TRUE,1
616910891693,Medium,Health,5000,15-07-2025,RJ-20,Active,TRUE,3
468291102850,Medium,Pension,2000,07-05-2025,UP-13,Active,TRUE,5
858760080881,Medium,Food,1000,27-06-2025,MP-14,Active,TRUE,4
127631967262,Medium,Food,1000,24-04-2023,MH-11,Active,TRUE,2
541302627524,Medium,Health,5000,06-06-2023,GJ-16,Active,TRUE,4
104147890569,Medium,Food,1000,22-12-2025,RJ-14,Active,TRUE,5
787154555819,Medium,Health,5000,07-03-2024,TN-13,Active,TRUE,3
122081865399,Medium,Health,5000,16-04-2023,UP-08,Active,TRUE,3
237156230859,Medium,Pension,2000,17-10-2025,RJ-08,Active,TRUE,4
302428549414,Medium,Food,1000,20-07-2024,RJ-09,Active,TRUE,3
813461194314,Medium,Pension,2000,30-01-2024,MH-03,Active,TRUE,5
135103074955,Medium,Pension,2000,05-03-2023,GJ-04,Active,TRUE,1
686402991700,Medium,Food,1000,23-08-2023,DL-05,Active,TRUE,2
105225231706,Medium,Pension,2000,30-12-2025,GJ-12,Active,TRUE,1
713701727278,Medium,Food,1000,06-10-2025,KA-11,Active,TRUE,1
147400656359,Medium,Health,5000,30-04-2024,AP-07,Active,TRUE,5
848471441711,Medium,Food,1000,08-05-2023,MP-04,Active,TRUE,0
612711340160,Medium,Health,5000,06-02-2026,RJ-09,Active,TRUE,3
293777985669,Medium,Pension,2000,17-10-2025,RJ-10,Active,TRUE,3
581693885945,Medium,Health,5000,31-12-2023,MP-08,Active,TRUE,4
359997533942,Medium,Food,1000,30-07-2024,DL-16,Active,TRUE,0
604401840280,Medium,Food,1000,10-01-2026,WB-15,Active,TRUE,5
552901975098,Medium,Food,1000,14-04-2025,TN-07,Active,TRUE,4
868084471289,Medium,Food,1000,30-10-2023,MP-06,Active,TRUE,1
797839528053,Medium,Pension,2000,21-07-2023,AP-07,Active,TRUE,2
405541061426,Medium,Pension,2000,19-07-2025,KA-07,Active,TRUE,3
402942192838,Medium,Food,1000,07-01-2025,MP-15,Active,TRUE,2
932147710469,Medium,Food,1000,17-06-2024,MP-20,Active,TRUE,3
815947452009,Medium,Pension,2000,11-09-2024,KA-14,Active,TRUE,1
487614788880,Medium,Food,1000,14-06-2024,MH-05,Active,TRUE,2
466092340907,Medium,Pension,2000,16-09-2023,MP-04,Active,TRUE,2
538683036786,Medium,Health,5000,02-03-2025,KA-09,Active,TRUE,1
606365538659,Medium,Health,5000,19-04-2024,WB-08,Active,TRUE,0
681295194361,Medium,Pension,2000,04-08-2023,MH-10,Active,TRUE,1
509511652078,Medium,Pension,2000,12-06-2025,TN-06,Active,TRUE,5
778100980393,Medium,Health,5000,02-07-2024,RJ-06,Active,TRUE,0
639286647353,Medium,Health,5000,05-06-2024,MP-03,Active,TRUE,4
276402926710,Medium,Health,5000,25-02-2023,GJ-08,Active,TRUE,5
694139496858,Medium,Food,1000,26-02-2025,MP-05,Active,TRUE,5
121270891088,Medium,Health,5000,15-01-2026,GJ-14,Active,TRUE,0
785458497189,Medium,Pension,2000,06-10-2025,AP-06,Active,TRUE,4
501151812655,Medium,Food,1000,29-11-2024,KA-10,Active,TRUE,1
141692276487,Medium,Pension,2000,09-04-2023,MP-02,Active,TRUE,5
454371686553,Medium,Food,1000,02-12-2024,DL-17,Active,TRUE,0
773688965475,Medium,Health,5000,22-03-2023,DL-20,Active,TRUE,2
797005355649,Medium,Pension,2000,22-05-2023,UP-05,Active,TRUE,2
421084622948,Medium,Health,5000,20-03-2025,TN-14,Active,TRUE,3
763154625310,Medium,Pension,2000,11-03-2025,MH-17,Active,TRUE,5
531291361486,Medium,Health,5000,10-06-2024,DL-20,Active,TRUE,4
916349751104,Medium,Food,1000,28-06-2025,KA-05,Active,TRUE,0
243010647562,Medium,Food,1000,01-06-2023,AP-10,Active,TRUE,1
626565404992,Medium,Health,5000,06-10-2025,MP-05,Active,TRUE,1
903583910721,Medium,Food,1000,04-01-2024,DL-19,Active,TRUE,4
995214912064,Medium,Food,1000,27-02-2025,UP-03,Active,TRUE,2
294998440172,Medium,Pension,2000,30-09-2025,GJ-14,Active,TRUE,3
312255651566,Medium,Food,1000,22-09-2024,WB-07,Active,TRUE,1
509004534219,Medium,Pension,2000,26-03-2023,KA-01,Active,TRUE,3
714608591412,Medium,Pension,2000,14-10-2025,DL-14,Active,TRUE,1
778210532139,Medium,Food,1000,14-02-2024,WB-19,Active,TRUE,5
178063539364,Medium,Food,1000,14-02-2026,TN-04,Active,TRUE,3
398853649218,Medium,Pension,2000,19-02-2023,WB-12,Active,TRUE,4
426453484175,Medium,Health,5000,28-05-2024,MH-08,Active,TRUE,4
836099392338,Medium,Health,5000,04-12-2023,RJ-18,Active,TRUE,0
300178990303,Medium,Food,1000,11-09-2025,MP-02,Active,TRUE,2
107468632267,Medium,Pension,2000,29-05-2024,MH-04,Active,TRUE,1
197325374336,Medium,Pension,2000,13-01-2026,MP-12,Active,TRUE,1
593676399616,Medium,Health,5000,17-05-2023,WB-12,Active,TRUE,2
288028006608,Medium,Pension,2000,07-03-2023,TN-19,Active,TRUE,5
345839570851,Medium,Food,1000,22-03-2023,KA-05,Active,TRUE,4
900508898746,Medium,Health,5000,20-01-2023,AP-10,Active,TRUE,2
553483854837,Medium,Health,5000,10-03-2023,KA-07,Active,TRUE,4
208886581016,Medium,Pension,2000,17-08-2023,MP-14,Active,TRUE,2
917348737005,Medium,Food,1000,09-05-2024,RJ-07,Active,TRUE,5
534709771966,Medium,Health,5000,27-01-2024,RJ-11,Active,TRUE,1
884370021197,Medium,Pension,2000,19-06-2024,GJ-15,Active,TRUE,5
906407422835,Medium,Health,5000,20-06-2024,TN-07,Active,TRUE,0
335829274875,Medium,Health,5000,28-04-2025,MH-03,Active,TRUE,5
925302223265,Medium,Health,5000,16-06-2023,MP-08,Active,TRUE,0
833521172116,Medium,Food,1000,12-05-2025,UP-12,Active,TRUE,0
464291444272,Medium,Health,5000,10-03-2024,RJ-12,Active,TRUE,0
276241321402,Medium,Food,1000,23-06-2024,TN-12,Active,TRUE,2
718818398016,Medium,Pension,2000,01-04-2024,MP-12,Active,TRUE,2
789046552394,Medium,Health,5000,29-01-2026,AP-07,Active,TRUE,1
611720347392,Medium,Pension,2000,08-10-2023,TN-08,Active,TRUE,3
188856514942,Medium,Pension,2000,22-02-2023,GJ-02,Active,TRUE,3
198223096661,Medium,Food,1000,10-08-2023,DL-17,Active,TRUE,1
876449793414,Medium,Pension,2000,01-05-2023,GJ-12,Active,TRUE,1
538695015240,Medium,Health,5000,19-11-2024,UP-05,Active,TRUE,4
493138842566,Medium,Pension,2000,12-10-2024,DL-01,Active,TRUE,0
880054971414,Medium,Health,5000,03-04-2024,KA-13,Active,TRUE,5
336392726218,Medium,Food,1000,14-01-2024,RJ-14,Active,TRUE,2
344158441184,Medium,Food,1000,30-05-2024,GJ-04,Active,TRUE,0
704049833949,Medium,Health,5000,07-03-2023,UP-02,Active,TRUE,0
402768347084,Medium,Food,1000,28-04-2023,RJ-03,Active,TRUE,1
900055880228,Medium,Food,1000,29-11-2023,TN-17,Active,TRUE,2
441095632987,Medium,Health,5000,21-07-2025,MP-09,Active,TRUE,4
667757622677,Medium,Pension,2000,06-10-2023,TN-16,Active,TRUE,1
817513436658,Medium,Health,5000,02-04-2023,KA-10,Active,TRUE,0
781749621151,Medium,Health,5000,27-04-2025,WB-17,Active,TRUE,0
329950312391,Medium,Health,5000,07-04-2023,MP-04,Active,TRUE,2
657310917578,Medium,Food,1000,22-12-2023,AP-13,Active,TRUE,3
306141998395,Medium,Health,5000,19-08-2023,RJ-05,Active,TRUE,0
952159565416,Medium,Food,1000,05-02-2024,UP-20,Active,TRUE,1
383358678660,Medium,Pension,2000,29-05-2025,TN-06,Active,TRUE,2
677824716348,Medium,Health,5000,03-06-2023,DL-17,Active,TRUE,0
609721842525,Medium,Health,5000,02-09-2023,UP-01,Active,TRUE,1
830742345819,Medium,Health,5000,25-11-2023,WB-14,Active,TRUE,3
621926716165,Medium,Health,5000,08-12-2023,MH-01,Active,TRUE,5
929117926221,Medium,Food,1000,16-09-2023,AP-11,Active,TRUE,3
187705258173,Medium,Food,1000,12-04-2025,UP-12,Active,TRUE,1
217607977422,Medium,Health,5000,27-10-2025,KA-08,Active,TRUE,5
639742092191,Medium,Food,1000,13-02-2025,WB-09,Active,TRUE,5
762776129074,Medium,Food,1000,12-01-2026,DL-06,Active,TRUE,4
675012275715,Medium,Food,1000,25-01-2025,MH-17,Active,TRUE,4
404809283086,Medium,Pension,2000,24-08-2025,AP-19,Active,TRUE,5
383300753259,Medium,Food,1000,15-01-2023,RJ-03,Active,TRUE,5
277362987909,Medium,Health,5000,11-03-2023,DL-06,Active,TRUE,4
201929140460,Medium,Health,5000,02-10-2025,AP-15,Active,TRUE,0
114449533338,Medium,Pension,2000,04-06-2023,AP-14,Active,TRUE,0
951701691867,Medium,Food,1000,26-10-2025,MH-06,Active,TRUE,1
831290034096,Medium,Pension,2000,04-02-2026,TN-01,Active,TRUE,5
250269778267,Medium,Health,5000,18-12-2024,WB-06,Active,TRUE,0
828683895337,Medium,Health,5000,19-11-2023,RJ-12,Active,TRUE,2
920507162457,Medium,Pension,2000,01-07-2023,UP-01,Active,TRUE,0
164754963756,Medium,Health,5000,18-04-2024,UP-12,Active,TRUE,5
763472628377,Medium,Pension,2000,10-08-2025,MH-02,Active,TRUE,0
341937254362,Medium,Health,5000,08-12-2023,GJ-12,Active,TRUE,0
473121692343,Medium,Pension,2000,28-12-2025,TN-06,Active,TRUE,0
130477253415,Medium,Health,5000,22-07-2025,AP-10,Active,TRUE,2
419623293122,Medium,Pension,2000,10-07-2024,DL-14,Active,TRUE,5
781582447508,Medium,Food,1000,29-11-2025,MH-13,Active,TRUE,0
711533743380,Medium,Food,1000,20-04-2023,RJ-14,Active,TRUE,0
505736322550,Medium,Food,1000,21-02-2025,MP-04,Active,TRUE,0
800830522957,Medium,Pension,2000,21-09-2024,MH-11,Active,TRUE,4
300499561572,Medium,Health,5000,09-02-2026,WB-10,Active,TRUE,1
331849580407,Medium,Food,1000,24-02-2023,MH-06,Active,TRUE,2
903196019080,Medium,Health,5000,09-02-2023,MH-18,Active,TRUE,4
914313331355,Medium,Health,5000,26-12-2025,MP-13,Active,TRUE,2
466433373861,Medium,Health,5000,30-10-2025,UP-07,Active,TRUE,3
537691276250,Medium,Food,1000,09-12-2024,RJ-16,Active,TRUE,2
722906081973,Medium,Food,1000,21-06-2023,TN-11,Active,TRUE,4
386482484360,Medium,Health,5000,10-12-2023,KA-11,Active,TRUE,5
482762869926,Medium,Pension,2000,09-12-2023,UP-10,Active,TRUE,5
744162110305,Medium,Pension,2000,20-04-2023,WB-04,Active,TRUE,1
177771198779,Medium,Health,5000,05-01-2026,MP-08,Active,TRUE,0
651045908432,Medium,Pension,2000,11-09-2025,KA-20,Active,TRUE,0
975451716095,Medium,Food,1000,24-01-2023,DL-05,Active,TRUE,4
659110960050,Medium,Food,1000,13-02-2024,UP-04,Active,TRUE,2
401319068270,Medium,Health,5000,02-03-2023,TN-17,Active,TRUE,3
746158885027,Medium,Health,5000,23-10-2023,KA-09,Active,TRUE,0
487760490796,Medium,Food,1000,17-12-2024,UP-19,Active,TRUE,1
803748830903,Medium,Food,1000,10-07-2024,GJ-11,Active,TRUE,0
492994809624,Medium,Food,1000,10-11-2023,MH-05,Active,TRUE,4
367707840223,Medium,Food,1000,30-10-2023,WB-14,Active,TRUE,4
100761941522,Medium,Pension,2000,20-03-2024,GJ-16,Active,TRUE,5
986473629584,Medium,Health,5000,16-12-2023,GJ-03,Active,TRUE,4
539023325255,Medium,Health,5000,06-05-2025,GJ-18,Active,TRUE,4
823946578084,Medium,Health,5000,19-09-2023,MH-06,Active,TRUE,3
655295114520,Medium,Pension,2000,21-03-2024,DL-08,Active,TRUE,2
128758232968,Medium,Health,5000,23-07-2024,RJ-02,Active,TRUE,0
692845962411,Medium,Food,1000,04-06-2025,RJ-03,Active,TRUE,3
316868149390,Medium,Food,1000,11-08-2025,MH-11,Active,TRUE,0
965226334408,Medium,Pension,2000,07-02-2024,MP-14,Active,TRUE,2
938799628635,Medium,Food,1000,03-12-2023,WB-06,Active,TRUE,3
372816730287,Medium,Food,1000,24-06-2023,RJ-20,Active,TRUE,5
813588387504,Medium,Health,5000,10-02-2023,WB-06,Active,TRUE,1
497428231660,Medium,Health,5000,11-02-2026,TN-02,Active,TRUE,3
990085121085,Medium,Pension,2000,23-08-2024,DL-16,Active,TRUE,3
634727629460,Medium,Food,1000,07-10-2023,RJ-08,Active,TRUE,0
832392681181,Medium,Health,5000,15-07-2025,UP-07,Active,TRUE,3
893224670721,Medium,Health,5000,18-01-2023,WB-18,Active,TRUE,0
459849634087,Medium,Food,1000,19-10-2025,AP-18,Active,TRUE,2
872203816139,Medium,Health,5000,17-04-2023,WB-16,Active,TRUE,0
728453456937,Medium,Health,5000,15-07-2023,MH-10,Active,TRUE,5
183605757463,Medium,Health,5000,13-02-2026,TN-15,Active,TRUE,1
165753381483,Medium,Food,1000,20-04-2024,AP-19,Active,TRUE,1
549489021246,Medium,Food,1000,03-05-2025,DL-14,Active,TRUE,0
191205144732,Medium,Food,1000,08-09-2025,MP-18,Active,TRUE,2
827203493164,Medium,Food,1000,15-03-2023,AP-08,Active,TRUE,2
329787951885,Medium,Health,5000,18-12-2024,MH-08,Active,TRUE,5
761987696786,Medium,Pension,2000,31-12-2024,MP-02,Active,TRUE,5
645726393431,Medium,Food,1000,10-02-2023,DL-07,Active,TRUE,0
923969864475,Medium,Food,1000,20-04-2024,DL-10,Active,TRUE,2
833298715127,Medium,Health,5000,18-04-2024,AP-13,Active,TRUE,4
793005943566,Medium,Health,5000,21-02-2023,MH-08,Active,TRUE,3
690336833645,Medium,Food,1000,17-07-2024,WB-16,Active,TRUE,0
907502723462,Medium,Pension,2000,22-11-2025,KA-16,Active,TRUE,1
984628522179,Medium,Food,1000,28-07-2025,GJ-17,Active,TRUE,5
213949878218,Medium,Pension,2000,10-01-2025,MP-04,Active,TRUE,1
718354380796,Medium,Food,1000,16-09-2023,WB-06,Active,TRUE,0
580244386029,Medium,Food,1000,06-11-2024,WB-12,Active,TRUE,3
952036028634,Medium,Health,5000,20-03-2024,KA-12,Active,TRUE,2
183705281488,Medium,Food,1000,13-02-2025,RJ-03,Active,TRUE,1
251064350370,Medium,Food,1000,08-02-2026,MH-06,Active,TRUE,0
315976726974,Medium,Health,5000,13-12-2024,GJ-04,Active,TRUE,2
602542806945,Medium,Pension,2000,22-11-2023,UP-14,Active,TRUE,1
979302072015,Medium,Pension,2000,16-04-2025,UP-13,Active,TRUE,1
696042175285,Medium,Health,5000,05-12-2024,TN-07,Active,TRUE,4
698491625870,Medium,Pension,2000,04-02-2023,TN-13,Active,TRUE,4
644165497008,Medium,Pension,2000,13-10-2024,WB-04,Active,TRUE,1
558038754326,Medium,Food,1000,22-11-2024,TN-14,Active,TRUE,2
836120845517,Medium,Health,5000,28-03-2025,GJ-03,Active,TRUE,3
373006866658,Medium,Food,1000,04-09-2025,AP-02,Active,TRUE,4
975528962852,Medium,Health,5000,13-11-2025,WB-03,Active,TRUE,0
109687904492,Medium,Health,5000,05-12-2023,KA-19,Active,TRUE,5
427751155437,Medium,Food,1000,04-11-2023,WB-08,Active,TRUE,1
133407732439,Medium,Pension,2000,17-02-2024,AP-16,Active,TRUE,5
435825495832,Medium,Food,1000,12-01-2025,MH-16,Active,TRUE,4
706532270883,Medium,Pension,2000,05-10-2024,AP-18,Active,TRUE,5
335641154049,Medium,Health,5000,29-01-2025,TN-17,Active,TRUE,3
245155882858,Medium,Health,5000,09-10-2024,MP-02,Active,TRUE,3
162858259541,Medium,Health,5000,23-12-2023,AP-18,Active,TRUE,2
142114504051,Medium,Health,5000,04-10-2024,WB-12,Active,TRUE,0
418689379991,Medium,Pension,2000,23-05-2025,MH-13,Active,TRUE,1
520510602637,Medium,Food,1000,08-10-2025,AP-01,Active,TRUE,2
938200402748,Medium,Health,5000,16-08-2025,UP-05,Active,TRUE,1
598804025463,Medium,Pension,2000,04-04-2023,MP-05,Active,TRUE,2
376053450314,Medium,Pension,2000,07-11-2025,GJ-09,Active,TRUE,0
809344223159,Medium,Food,1000,24-09-2024,UP-03,Active,TRUE,5
284644150169,Medium,Health,5000,22-11-2024,WB-06,Active,TRUE,3
337868062809,Medium,Health,5000,19-11-2024,KA-08,Active,TRUE,5
421979963689,Medium,Health,5000,24-04-2023,TN-20,Active,TRUE,0
172190001491,Medium,Food,1000,07-01-2025,GJ-20,Active,TRUE,0
318412237119,Medium,Food,1000,03-02-2024,AP-05,Active,TRUE,4
807832914464,Medium,Food,1000,09-07-2025,AP-01,Active,TRUE,4
586308311403,Medium,Health,5000,17-07-2025,TN-12,Active,TRUE,0
993736523312,Medium,Health,5000,25-08-2025,DL-11,Active,TRUE,1
309408730990,Medium,Health,5000,01-07-2025,AP-08,Active,TRUE,2
894942341095,Medium,Health,5000,14-04-2024,MP-10,Active,TRUE,2
398803637943,Medium,Health,5000,09-05-2025,KA-17,Active,TRUE,1
407755063813,Medium,Health,5000,29-08-2023,GJ-09,Active,TRUE,0
967087351310,Medium,Pension,2000,10-09-2023,WB-14,Active,TRUE,3
913720696154,Medium,Food,1000,26-02-2023,UP-09,Active,TRUE,5
268785873254,Medium,Health,5000,07-04-2023,MP-02,Active,TRUE,2
259479406405,Medium,Health,5000,19-04-2025,KA-10,Active,TRUE,0
721010824977,Medium,Pension,2000,06-03-2025,WB-16,Active,TRUE,4
459508342354,Medium,Food,1000,19-11-2024,RJ-19,Active,TRUE,3
881760394983,Medium,Pension,2000,05-12-2025,MH-08,Active,TRUE,1
431637733599,Medium,Pension,2000,10-05-2024,GJ-08,Active,TRUE,4
353739756598,Medium,Health,5000,17-11-2023,RJ-16,Active,TRUE,5
716259402499,Medium,Food,1000,04-07-2025,AP-13,Active,TRUE,3
444153421998,Medium,Pension,2000,06-02-2025,MH-14,Active,TRUE,5
126117605611,Medium,Food,1000,06-01-2025,TN-13,Active,TRUE,0
662517655726,Medium,Health,5000,02-10-2025,UP-07,Active,TRUE,3
427704851345,Medium,Pension,2000,06-01-2024,AP-16,Active,TRUE,1
167039233586,Medium,Health,5000,22-03-2023,KA-02,Active,TRUE,4
924115418414,Medium,Food,1000,09-02-2023,KA-06,Active,TRUE,1
413990569866,Medium,Health,5000,24-01-2025,RJ-17,Active,TRUE,5
302151377010,Medium,Pension,2000,30-04-2024,GJ-19,Active,TRUE,5
450311136729,Medium,Pension,2000,30-11-2023,MP-03,Active,TRUE,4
514606606597,Medium,Health,5000,15-03-2025,UP-16,Active,TRUE,3
301229954620,Medium,Food,1000,23-07-2024,MH-01,Active,TRUE,4
843588163378,Medium,Health,5000,12-06-2023,DL-11,Active,TRUE,0
214679613026,Medium,Food,1000,07-09-2023,RJ-15,Active,TRUE,0
518934383893,Medium,Pension,2000,13-10-2023,MP-08,Active,TRUE,0
773574335247,Medium,Health,5000,09-01-2024,TN-06,Active,TRUE,4
867075805011,Medium,Health,5000,21-07-2023,GJ-19,Active,TRUE,3
998596507406,Medium,Food,1000,28-12-2023,KA-09,Active,TRUE,3
929140714487,Medium,Pension,2000,19-02-2025,WB-07,Active,TRUE,3
513311931377,Medium,Food,1000,20-02-2025,RJ-03,Under_Review,TRUE,5
874018776355,Medium,Health,5000,25-01-2024,KA-02,Under_Review,TRUE,4
444693824746,Medium,Pension,2000,28-06-2024,DL-13,Under_Review,TRUE,1
928684931321,Medium,Health,5000,15-10-2025,KA-10,Under_Review,TRUE,3
919519682328,Medium,Food,1000,28-01-2025,AP-01,Under_Review,TRUE,4
902510137947,Medium,Pension,2000,03-03-2025,TN-13,Under_Review,TRUE,1
545673431767,Medium,Food,1000,26-12-2025,MP-17,Under_Review,TRUE,3
702027686859,Medium,Health,5000,20-01-2024,WB-19,Under_Review,TRUE,5
787923685603,Medium,Food,1000,07-01-2025,RJ-17,Under_Review,TRUE,4
721682539504,Medium,Food,1000,09-04-2025,TN-14,Under_Review,TRUE,4
197366182683,Medium,Pension,2000,04-12-2024,UP-11,Under_Review,TRUE,2
309258607290,Medium,Food,1000,31-01-2024,GJ-05,Under_Review,TRUE,5
378619786128,Medium,Health,5000,25-11-2025,TN-10,Under_Review,TRUE,5
903622125941,Medium,Health,5000,06-02-2026,KA-03,Under_Review,TRUE,5
968295426341,Medium,Health,5000,21-03-2023,AP-13,Under_Review,TRUE,2
712652891533,Medium,Health,5000,16-01-2026,WB-17,Under_Review,TRUE,3
403936689726,Medium,Food,1000,09-03-2023,KA-19,Under_Review,TRUE,3
534827464817,Medium,Health,5000,20-09-2023,MP-10,Under_Review,TRUE,5
249942720880,Medium,Pension,2000,21-09-2025,AP-16,Under_Review,TRUE,0
975648926659,Medium,Food,1000,14-09-2025,MP-05,Under_Review,TRUE,4
850605236585,Medium,Pension,2000,03-02-2023,WB-08,Under_Review,TRUE,1
548755463022,Medium,Health,5000,11-01-2023,AP-11,Under_Review,TRUE,0
807798015620,Medium,Food,1000,04-12-2024,DL-12,Under_Review,TRUE,5
683083019770,Medium,Pension,2000,24-03-2023,GJ-20,Under_Review,TRUE,4
669996125450,Medium,Health,5000,27-11-2023,MH-12,Under_Review,TRUE,0
120510493836,Medium,Food,1000,31-07-2024,MH-08,Under_Review,TRUE,0
182149123254,Medium,Health,5000,07-01-2024,DL-08,Under_Review,TRUE,3
931139442601,Medium,Food,1000,14-02-2023,KA-03,Under_Review,TRUE,2
558754260123,Medium,Health,5000,25-08-2024,WB-07,Under_Review,TRUE,5
146577451171,Medium,Food,1000,07-06-2025,UP-03,Under_Review,TRUE,3
121562322245,Medium,Pension,2000,14-06-2023,DL-04,Under_Review,TRUE,0
824221798929,Medium,Health,5000,26-03-2025,UP-12,Under_Review,TRUE,4
588095565037,Medium,Pension,2000,09-07-2023,TN-08,Under_Review,TRUE,0
195757308523,Medium,Food,1000,20-08-2023,RJ-07,Under_Review,TRUE,5
201146198818,Medium,Pension,2000,04-07-2023,DL-09,Under_Review,TRUE,2
205464480016,Medium,Health,5000,05-12-2024,TN-10,Under_Review,TRUE,0
134435958701,Medium,Health,5000,19-08-2025,DL-01,Under_Review,TRUE,3
893329781667,Medium,Health,5000,07-10-2024,GJ-20,Under_Review,TRUE,0
529631915138,Medium,Pension,2000,03-05-2024,GJ-09,Under_Review,TRUE,5
693063579649,Medium,Pension,2000,20-05-2025,MP-02,Under_Review,TRUE,1
758983365096,Medium,Health,5000,29-12-2024,UP-09,Under_Review,TRUE,1
215958438742,Medium,Health,5000,24-08-2023,UP-12,Under_Review,TRUE,4
864150094781,Medium,Food,1000,29-04-2025,MP-04,Under_Review,TRUE,0
244387536494,Medium,Health,5000,08-02-2026,UP-07,Under_Review,TRUE,5
294469781905,Medium,Pension,2000,26-08-2025,DL-12,Under_Review,TRUE,4
563443951276,Medium,Health,5000,01-11-2023,MP-16,Under_Review,TRUE,4
335389324862,Medium,Pension,2000,30-05-2023,KA-12,Under_Review,TRUE,2
276430716888,Medium,Pension,2000,05-01-2025,MP-14,Under_Review,TRUE,2
865278878630,Medium,Health,5000,06-03-2024,KA-05,Under_Review,TRUE,0
310816865011,Medium,Pension,2000,17-09-2024,UP-05,Under_Review,TRUE,2
291032894602,Medium,Food,1000,09-02-2025,MP-16,Under_Review,TRUE,2
733895889159,Medium,Food,1000,05-02-2024,WB-17,Under_Review,TRUE,5
794135511715,Medium,Food,1000,10-05-2025,TN-14,Under_Review,TRUE,1
410965100371,Medium,Food,1000,30-05-2023,MH-18,Under_Review,TRUE,4
731050561490,Medium,Food,1000,09-04-2023,KA-14,Under_Review,TRUE,3
506086538812,Medium,Health,5000,08-11-2025,GJ-13,Under_Review,TRUE,3
156400146706,Medium,Pension,2000,30-08-2023,DL-16,Under_Review,TRUE,5
761061706656,Medium,Health,5000,04-08-2024,RJ-04,Under_Review,TRUE,1
764671919789,Medium,Pension,2000,31-01-2024,DL-04,Under_Review,TRUE,4
120639669812,Medium,Food,1000,17-05-2025,RJ-17,Under_Review,TRUE,5
506869212381,Medium,Food,1000,24-02-2025,AP-09,Under_Review,TRUE,1
689307171897,Medium,Health,5000,11-08-2023,AP-16,Under_Review,TRUE,4
269039115547,Medium,Food,1000,31-01-2026,TN-17,Under_Review,TRUE,2
845750201942,Medium,Pension,2000,07-04-2023,MH-10,Under_Review,TRUE,3
991200129536,Medium,Food,1000,10-02-2026,RJ-11,Under_Review,TRUE,2
544456045643,Medium,Food,1000,19-09-2025,DL-18,Under_Review,TRUE,4
838545745482,Medium,Pension,2000,08-09-2025,MP-09,Under_Review,TRUE,0
870412773028,Medium,Health,5000,26-01-2026,WB-14,Under_Review,TRUE,1
665581469673,Medium,Food,1000,02-08-2023,MP-07,Under_Review,TRUE,0
248149105458,Medium,Pension,2000,16-03-2023,AP-06,Under_Review,TRUE,3
407098391389,Medium,Health,5000,08-04-2023,UP-11,Under_Review,TRUE,2
359092635351,Medium,Health,5000,13-05-2024,UP-07,Under_Review,TRUE,5
852649030257,Medium,Food,1000,17-06-2023,AP-10,Under_Review,TRUE,4
343022490313,Medium,Pension,2000,25-05-2025,UP-15,Under_Review,TRUE,5
475070321133,Medium,Food,1000,13-10-2025,UP-11,Under_Review,TRUE,1
682871147829,Medium,Health,5000,24-07-2025,GJ-10,Under_Review,TRUE,1
434696585857,Medium,Food,1000,20-03-2025,MP-14,Under_Review,TRUE,1
402181750434,Medium,Food,1000,31-05-2023,MP-13,Under_Review,TRUE,5
407781997986,Medium,Pension,2000,12-04-2025,AP-08,Under_Review,TRUE,0
195596894707,Medium,Pension,2000,19-09-2024,MH-13,Under_Review,TRUE,2
187096975389,Medium,Pension,2000,17-01-2023,KA-20,Under_Review,TRUE,2
597063295159,Medium,Food,1000,01-11-2023,GJ-17,Under_Review,TRUE,3
674062297719,Medium,Food,1000,07-02-2026,TN-07,Under_Review,TRUE,4
401571915602,Medium,Food,1000,18-06-2024,TN-11,Under_Review,TRUE,4
931015235681,Medium,Pension,2000,03-11-2023,KA-04,Under_Review,TRUE,5
829890376062,Medium,Food,1000,14-10-2024,RJ-11,Under_Review,TRUE,2
361484028136,Medium,Health,5000,10-07-2025,TN-14,Under_Review,TRUE,2
661735479499,Medium,Health,5000,07-05-2023,RJ-02,Under_Review,TRUE,0
431804662129,Medium,Pension,2000,01-05-2024,RJ-12,Under_Review,TRUE,3
667992275050,Medium,Pension,2000,11-05-2025,UP-13,Under_Review,TRUE,0
502360633828,Medium,Pension,2000,07-04-2025,KA-12,Under_Review,TRUE,5
583215141949,Medium,Health,5000,24-12-2024,MP-05,Under_Review,TRUE,3
691721490634,Medium,Health,5000,26-06-2024,UP-19,Under_Review,TRUE,1
261879651597,Medium,Pension,2000,08-04-2025,TN-13,Under_Review,TRUE,2
293349178103,Medium,Food,1000,30-05-2025,MH-06,Under_Review,TRUE,1
298170742459,Medium,Food,1000,25-09-2023,UP-11,Under_Review,TRUE,5
243310833735,Medium,Pension,2000,19-11-2025,WB-19,Under_Review,TRUE,4
308222220780,Medium,Pension,2000,09-02-2026,AP-08,Under_Review,TRUE,4
